concept_name,concept_synonym
"Body function decline group ADL 13-20, doctor 4· nursing 3 grade","신체기능저하군 ADL 13-20, 의사4·간호3등급"
"Body function decline group ADL 13-20, doctor 4· nursing 4 grade","신체기능저하군 ADL 13-20, 의사4·간호4등급"
"Body function decline group ADL 13-20, doctor 4· nursing 6 grade","신체기능저하군 ADL 13-20, 의사4·간호6등급"
"Body function decline group ADL 13-20, doctor 4· nursing 7 grade","신체기능저하군 ADL 13-20, 의사4·간호7등급"
"Body function decline group ADL 13-20, doctor 4· nursing 8 grade","신체기능저하군 ADL 13-20, 의사4·간호8등급"
"Body function decline group ADL 13-20, doctor 5· nursing 5 grade","신체기능저하군 ADL 13-20, 의사5·간호5등급"
"Body function decline group ADL 13-20, doctor 5· nursing 1 grade","신체기능저하군 ADL 13-20, 의사5·간호1등급"
"Body function decline group ADL 13-20, doctor 5· nursing 2 grade","신체기능저하군 ADL 13-20, 의사5·간호2등급"
"Body function decline group ADL 13-20, doctor 5· nursing 3 grade","신체기능저하군 ADL 13-20, 의사5·간호3등급"
"Body function decline group ADL 13-20, doctor 5· nursing 4 grade","신체기능저하군 ADL 13-20, 의사5·간호4등급"
"Body function decline group ADL 13-20, doctor 5· nursing 6 grade","신체기능저하군 ADL 13-20, 의사5·간호6등급"
"Body function decline group ADL 13-20, doctor 5· nursing 7 grade","신체기능저하군 ADL 13-20, 의사5·간호7등급"
"Body function decline group ADL 13-20, doctor 5· nursing 8 grade","신체기능저하군 ADL 13-20, 의사5·간호8등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 5 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호5등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 1 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호1등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 2 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호2등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 3 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호3등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 4 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호4등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 6 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호6등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 7 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호7등급"
"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 8 grade","신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호8등급"
"Body function decline group ADL 6-12, doctor 2· nursing 5 grade","신체기능저하군 ADL 6-12, 의사2·간호5등급"
"Body function decline group ADL 6-12, doctor 2· nursing 1 grade","신체기능저하군 ADL 6-12, 의사2·간호1등급"
"Body function decline group ADL 6-12, doctor 2· nursing 2 grade","신체기능저하군 ADL 6-12, 의사2·간호2등급"
"Body function decline group ADL 6-12, doctor 2· nursing 3 grade","신체기능저하군 ADL 6-12, 의사2·간호3등급"
"Body function decline group ADL 6-12, doctor 2· nursing 4 grade","신체기능저하군 ADL 6-12, 의사2·간호4등급"
"Body function decline group ADL 6-12, doctor 2· nursing 6 grade","신체기능저하군 ADL 6-12, 의사2·간호6등급"
"Body function decline group ADL 6-12, doctor 2· nursing 7 grade","신체기능저하군 ADL 6-12, 의사2·간호7등급"
"Body function decline group ADL 6-12, doctor 2· nursing 8 grade","신체기능저하군 ADL 6-12, 의사2·간호8등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 5 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호5등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 1 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호1등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 2 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호2등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 3 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호3등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 4 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호4등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 6 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호6등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 7 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호7등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 8 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호8등급"
"Body function decline group ADL 6-12, doctor 3· nursing 5 grade","신체기능저하군 ADL 6-12, 의사3·간호5등급"
"Body function decline group ADL 6-12, doctor 3· nursing 1 grade","신체기능저하군 ADL 6-12, 의사3·간호1등급"
"Body function decline group ADL 6-12, doctor 3· nursing 2 grade","신체기능저하군 ADL 6-12, 의사3·간호2등급"
"Body function decline group ADL 6-12, doctor 3· nursing 3 grade","신체기능저하군 ADL 6-12, 의사3·간호3등급"
"Body function decline group ADL 6-12, doctor 3· nursing 4 grade","신체기능저하군 ADL 6-12, 의사3·간호4등급"
"Body function decline group ADL 6-12, doctor 3· nursing 6 grade","신체기능저하군 ADL 6-12, 의사3·간호6등급"
"Body function decline group ADL 6-12, doctor 3· nursing 7 grade","신체기능저하군 ADL 6-12, 의사3·간호7등급"
"Body function decline group ADL 6-12, doctor 3· nursing 8 grade","신체기능저하군 ADL 6-12, 의사3·간호8등급"
"Body function decline group ADL 6-12, doctor 4· nursing 5 grade","신체기능저하군 ADL 6-12, 의사4·간호5등급"
"Body function decline group ADL 6-12, doctor 4· nursing 1 grade","신체기능저하군 ADL 6-12, 의사4·간호1등급"
"Body function decline group ADL 6-12, doctor 4· nursing 2 grade","신체기능저하군 ADL 6-12, 의사4·간호2등급"
"Body function decline group ADL 6-12, doctor 4· nursing 3 grade","신체기능저하군 ADL 6-12, 의사4·간호3등급"
"Body function decline group ADL 6-12, doctor 4· nursing 4 grade","신체기능저하군 ADL 6-12, 의사4·간호4등급"
"Body function decline group ADL 6-12, doctor 4· nursing 6 grade","신체기능저하군 ADL 6-12, 의사4·간호6등급"
"Body function decline group ADL 6-12, doctor 4· nursing 7 grade","신체기능저하군 ADL 6-12, 의사4·간호7등급"
"Body function decline group ADL 6-12, doctor 4· nursing 8 grade","신체기능저하군 ADL 6-12, 의사4·간호8등급"
"Body function decline group ADL 6-12, doctor 5· nursing 5 grade","신체기능저하군 ADL 6-12, 의사5·간호5등급"
"Body function decline group ADL 6-12, doctor 5· nursing 1 grade","신체기능저하군 ADL 6-12, 의사5·간호1등급"
"Body function decline group ADL 6-12, doctor 5· nursing 2 grade","신체기능저하군 ADL 6-12, 의사5·간호2등급"
"Body function decline group ADL 6-12, doctor 5· nursing 3 grade","신체기능저하군 ADL 6-12, 의사5·간호3등급"
"Body function decline group ADL 6-12, doctor 5· nursing 4 grade","신체기능저하군 ADL 6-12, 의사5·간호4등급"
"Body function decline group ADL 6-12, doctor 5· nursing 6 grade","신체기능저하군 ADL 6-12, 의사5·간호6등급"
"Body function decline group ADL 6-12, doctor 5· nursing 7 grade","신체기능저하군 ADL 6-12, 의사5·간호7등급"
"Body function decline group ADL 6-12, doctor 5· nursing 8 grade","신체기능저하군 ADL 6-12, 의사5·간호8등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 5 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호5등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 1 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호1등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 2 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호2등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 3 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호3등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 4 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호4등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 6 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호6등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 7 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호7등급"
"Body function decline group ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 8 grade","신체기능저하군 ADL 6-12, 의사1(전문의수50%이상)·간호8등급"
"Body function decline group ADL 4-5, doctor 2· nursing 5 grade","신체기능저하군 ADL 4-5, 의사2·간호5등급"
"Body function decline group ADL 4-5, doctor 2· nursing 1 grade","신체기능저하군 ADL 4-5, 의사2·간호1등급"
"Body function decline group ADL 4-5, doctor 2· nursing 2 grade","신체기능저하군 ADL 4-5, 의사2·간호2등급"
"Body function decline group ADL 4-5, doctor 2· nursing 3 grade","신체기능저하군 ADL 4-5, 의사2·간호3등급"
"Body function decline group ADL 4-5, doctor 2· nursing 4 grade","신체기능저하군 ADL 4-5, 의사2·간호4등급"
"Body function decline group ADL 4-5, doctor 2· nursing 6 grade","신체기능저하군 ADL 4-5, 의사2·간호6등급"
"Body function decline group ADL 4-5, doctor 2· nursing 7 grade","신체기능저하군 ADL 4-5, 의사2·간호7등급"
"Body function decline group ADL 4-5, doctor 2· nursing 8 grade","신체기능저하군 ADL 4-5, 의사2·간호8등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 5 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호5등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 1 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호1등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 2 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호2등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 3 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호3등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 4 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호4등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 6 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호6등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 7 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호7등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist less than 50%)· nursing 8 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%미만)·간호8등급"
"Body function decline group ADL 4-5, doctor 3· nursing 5 grade","신체기능저하군 ADL 4-5, 의사3·간호5등급"
"Body function decline group ADL 4-5, doctor 3· nursing 1 grade","신체기능저하군 ADL 4-5, 의사3·간호1등급"
"Body function decline group ADL 4-5, doctor 3· nursing 2 grade","신체기능저하군 ADL 4-5, 의사3·간호2등급"
"Body function decline group ADL 4-5, doctor 3· nursing 3 grade","신체기능저하군 ADL 4-5, 의사3·간호3등급"
"Body function decline group ADL 4-5, doctor 3· nursing 4 grade","신체기능저하군 ADL 4-5, 의사3·간호4등급"
"Body function decline group ADL 4-5, doctor 3· nursing 6 grade","신체기능저하군 ADL 4-5, 의사3·간호6등급"
"Body function decline group ADL 4-5, doctor 3· nursing 7 grade","신체기능저하군 ADL 4-5, 의사3·간호7등급"
"Body function decline group ADL 4-5, doctor 3· nursing 8 grade","신체기능저하군 ADL 4-5, 의사3·간호8등급"
"Body function decline group ADL 4-5, doctor 4· nursing 5 grade","신체기능저하군 ADL 4-5, 의사4·간호5등급"
"Body function decline group ADL 4-5, doctor 4· nursing 1 grade","신체기능저하군 ADL 4-5, 의사4·간호1등급"
"Body function decline group ADL 4-5, doctor 4· nursing 2 grade","신체기능저하군 ADL 4-5, 의사4·간호2등급"
"Body function decline group ADL 4-5, doctor 4· nursing 3 grade","신체기능저하군 ADL 4-5, 의사4·간호3등급"
"Body function decline group ADL 4-5, doctor 4· nursing 4 grade","신체기능저하군 ADL 4-5, 의사4·간호4등급"
"Body function decline group ADL 4-5, doctor 4· nursing 6 grade","신체기능저하군 ADL 4-5, 의사4·간호6등급"
"Body function decline group ADL 4-5, doctor 4· nursing 7 grade","신체기능저하군 ADL 4-5, 의사4·간호7등급"
"Body function decline group ADL 4-5, doctor 4· nursing 8 grade","신체기능저하군 ADL 4-5, 의사4·간호8등급"
"Body function decline group ADL 4-5, doctor 5· nursing 5 grade","신체기능저하군 ADL 4-5, 의사5·간호5등급"
"Body function decline group ADL 4-5, doctor 5· nursing 1 grade","신체기능저하군 ADL 4-5, 의사5·간호1등급"
"Body function decline group ADL 4-5, doctor 5· nursing 2 grade","신체기능저하군 ADL 4-5, 의사5·간호2등급"
"Body function decline group ADL 4-5, doctor 5· nursing 3 grade","신체기능저하군 ADL 4-5, 의사5·간호3등급"
"Body function decline group ADL 4-5, doctor 5· nursing 4 grade","신체기능저하군 ADL 4-5, 의사5·간호4등급"
"Body function decline group ADL 4-5, doctor 5· nursing 6 grade","신체기능저하군 ADL 4-5, 의사5·간호6등급"
"Body function decline group ADL 4-5, doctor 5· nursing 7 grade","신체기능저하군 ADL 4-5, 의사5·간호7등급"
"Body function decline group ADL 4-5, doctor 5· nursing 8 grade","신체기능저하군 ADL 4-5, 의사5·간호8등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist 50% or more)· nursing 5 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%이상)·간호5등급"
"Body function decline group ADL 4-5, doctor 1 (number of specialist 50% or more)· nursing 1 grade","신체기능저하군 ADL 4-5, 의사1(전문의수50%이상)·간호1등급"
